<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
RAL,20080715,18.0659,18.0659,18.0659,18.0659,4410,45.1000,45.1000,45.1000,45.1000,0,1000,1000
RAL,20080714,17.5452,17.5452,17.5452,17.5452,14270,43.8000,43.8000,43.8000,43.8000,0,0,3000
RAL,20080711,17.0645,17.0645,17.0645,17.0645,11690,42.6000,42.6000,42.6000,42.6000,0,0,3000
RAL,20080710,16.5838,16.5838,16.5838,16.5838,5770,41.4000,41.4000,41.4000,41.4000,0,0,4000
RAL,20080709,16.0230,16.1031,16.0230,16.1031,22640,40.0000,40.2000,40.0000,40.2000,0,0,15000
RAL,20080708,15.6624,15.6624,14.7812,15.6625,131660,39.1000,39.1000,36.9000,39.1000,0,13940,26000
RAL,20080707,15.4221,15.4221,14.9815,15.2218,88330,38.5000,38.5000,37.4000,38.0000,0,26560,3470
RAL,20080704,14.9815,14.9815,14.9815,14.9815,4930,37.4000,37.4000,37.4000,37.4000,0,0,1000
RAL,20080703,14.5809,14.5809,14.5809,14.5809,810,36.4000,36.4000,36.4000,36.4000,0,0,0
RAL,20080702,14.1804,14.1804,14.1804,14.1803,84270,35.4000,35.4000,35.4000,35.4000,0,4000,0
RAL,20080701,13.7798,13.7798,13.7798,13.7798,2360,34.4000,34.4000,34.4000,34.4000,0,0,0
RAL,20080630,13.3792,13.3792,13.3792,13.3792,2040,33.4000,33.4000,33.4000,33.4000,0,0,0
RAL,20080627,13.0187,13.0187,12.6983,13.0187,45890,32.5000,32.5000,31.7000,32.5000,0,3500,0
RAL,20080626,12.6581,12.6581,12.2976,12.6582,80380,31.6000,31.6000,30.7000,31.6000,0,1310,0
RAL,20080625,12.2977,12.2977,12.2977,12.2976,1030,30.7000,30.7000,30.7000,30.7000,0,0,0
RAL,20080624,11.9772,11.9772,11.9772,11.9772,730,29.9000,29.9000,29.9000,29.9000,0,0,0
RAL,20080623,11.6568,11.6568,11.6568,11.6567,8250,29.1000,29.1000,29.1000,29.1000,0,0,3000
RAL,20080620,11.2962,11.6167,11.2962,11.3363,25800,28.2000,29.0000,28.2000,28.3000,0,4400,0
RAL,20080619,11.6166,11.6166,11.6166,11.6167,10620,29.0000,29.0000,29.0000,29.0000,0,700,0
RAL,20080618,12.1374,12.1374,11.7368,11.9371,120360,30.3000,30.3000,29.3000,29.8000,0,45130,0
RAL,20080617,11.9371,11.9371,11.9371,11.9371,1610,29.8000,29.8000,29.8000,29.8000,0,0,0
RAL,20080616,11.7369,11.7369,11.7369,11.7368,20,29.3000,29.3000,29.3000,29.3000,0,0,0
RAL,20080613,11.5366,11.5366,11.5366,11.5366,11100,28.8000,28.8000,28.8000,28.8000,0,0,0
RAL,20080612,11.3363,11.3363,11.3363,11.3363,25800,28.3000,28.3000,28.3000,28.3000,0,0,0
RAL,20080611,11.1360,11.1360,11.1360,11.1360,23270,27.8000,27.8000,27.8000,27.8000,0,0,0
RAL,20080610,10.8956,11.0158,10.8956,10.9357,55940,27.2000,27.5000,27.2000,27.3000,0,8000,0
RAL,20080609,11.0959,11.0959,11.0959,11.0959,13630,27.7000,27.7000,27.7000,27.7000,0,12000,0
RAL,20080606,11.2962,11.2962,11.2962,11.2962,8590,28.2000,28.2000,28.2000,28.2000,0,0,0
RAL,20080605,11.4965,11.4965,11.4965,11.4965,3860,28.7000,28.7000,28.7000,28.7000,0,0,0
RAL,20080604,11.6968,11.6968,11.6968,11.6968,7370,29.2000,29.2000,29.2000,29.2000,0,0,0
RAL,20080603,11.8971,11.8971,11.8971,11.8971,340,29.7000,29.7000,29.7000,29.7000,0,0,0
RAL,20080602,12.1375,12.1375,12.1375,12.1374,620,30.3000,30.3000,30.3000,30.3000,0,100,0
RAL,20080530,12.3778,12.3778,12.3778,12.3778,410,30.9000,30.9000,30.9000,30.9000,0,0,0
RAL,20080526,12.6182,12.6182,12.6182,12.6181,460,31.5000,31.5000,31.5000,31.5000,0,0,0
RAL,20080523,12.8585,12.8585,12.8585,12.8585,3370,32.1000,32.1000,32.1000,32.1000,0,0,0
RAL,20080522,13.0988,13.0988,13.0988,13.0988,2130,32.7000,32.7000,32.7000,32.7000,0,0,0
RAL,20080521,13.3392,13.3392,13.3392,13.3391,6000,33.3000,33.3000,33.3000,33.3000,0,0,0
RAL,20080520,13.5795,13.8198,13.5795,13.5795,18590,33.9000,34.5000,33.9000,33.9000,0,0,0
RAL,20080519,13.8199,13.9400,13.7798,13.8198,17440,34.5000,34.8000,34.4000,34.5000,0,0,0
RAL,20080516,14.0602,14.6210,14.0602,14.0602,136660,35.1000,36.5000,35.1000,35.1000,0,40000,0
RAL,20080515,14.3406,14.3406,14.3406,14.3406,1250,35.8000,35.8000,35.8000,35.8000,0,0,0
RAL,20080514,14.6210,14.6210,14.6210,14.6210,1180,36.5000,36.5000,36.5000,36.5000,0,0,0
RAL,20080513,14.9014,14.9014,14.9014,14.9014,3730,37.2000,37.2000,37.2000,37.2000,0,0,0
RAL,20080512,15.1818,15.1818,15.1818,15.1818,24900,37.9000,37.9000,37.9000,37.9000,0,22000,0
RAL,20080509,15.7426,15.7426,15.4622,15.4622,43640,39.3000,39.3000,38.6000,38.6000,0,31400,0
RAL,20080508,15.6224,15.7426,15.6224,15.7426,110990,39.0000,39.3000,39.0000,39.3000,0,0,0
RAL,20080507,16.5438,16.5438,15.9028,15.9028,87800,41.3000,41.3000,39.7000,39.7000,0,20000,0
RAL,20080506,16.2233,16.2233,16.2233,16.2233,10530,40.5000,40.5000,40.5000,40.5000,0,0,780
RAL,20080505,15.9429,15.9429,15.9429,15.9429,24110,39.8000,39.8000,39.8000,39.8000,0,0,0
RAL,20080429,15.6625,15.6625,15.6625,15.6625,11370,39.1000,39.1000,39.1000,39.1000,0,0,30
RAL,20080428,15.3821,15.3821,15.3821,15.3821,610,38.4000,38.4000,38.4000,38.4000,0,0,0
RAL,20080425,15.1017,15.1017,15.1017,15.1017,9540,37.7000,37.7000,37.7000,37.7000,0,0,0
RAL,20080424,14.6210,15.0215,14.5809,14.8213,9610,36.5000,37.5000,36.4000,37.0000,0,0,0
RAL,20080423,14.8613,14.8613,14.8613,14.8613,11330,37.1000,37.1000,37.1000,37.1000,0,0,0
RAL,20080422,15.1417,15.1417,15.1417,15.1417,15180,37.8000,37.8000,37.8000,37.8000,0,500,0
RAL,20080421,15.4221,15.4622,15.4221,15.4221,17330,38.5000,38.6000,38.5000,38.5000,0,0,0
RAL,20080418,15.7025,15.7025,15.7025,15.7025,7590,39.2000,39.2000,39.2000,39.2000,0,0,0
RAL,20080417,15.5423,16.0230,15.5423,16.0230,22110,38.8000,40.0000,38.8000,40.0000,0,0,0
RAL,20080416,15.8227,15.8227,15.8227,15.8227,6510,39.5000,39.5000,39.5000,39.5000,0,0,0
RAL,20080411,16.1431,16.1431,16.1431,16.1432,7210,40.3000,40.3000,40.3000,40.3000,0,0,0
RAL,20080410,16.4636,16.4636,16.4636,16.4636,1870,41.1000,41.1000,41.1000,41.1000,0,0,0
RAL,20080409,16.6238,16.8241,16.5036,16.7841,20510,41.5000,42.0000,41.2000,41.9000,0,1000,0
RAL,20080408,17.1446,17.1446,16.5036,16.8241,28380,42.8000,42.8000,41.2000,42.0000,0,10,0
RAL,20080407,16.8242,16.8242,16.8242,16.8241,20,42.0000,42.0000,42.0000,42.0000,0,-2680,0
RAL,20080404,16.5037,16.5037,16.5037,16.5037,20,41.2000,41.2000,41.2000,41.2000,0,0,0
RAL,20080403,16.3434,16.3434,16.3434,16.3435,380,40.8000,40.8000,40.8000,40.8000,0,0,0
RAL,20080402,16.1832,16.1832,16.1832,16.1832,3100,40.4000,40.4000,40.4000,40.4000,0,0,2680
RAL,20080401,16.0230,16.0230,16.0230,16.0230,1140,40.9000,40.9000,40.9000,40.9000,0,0,0
RAL,20080331,15.8663,15.8663,15.8663,15.8663,1660,40.5000,40.5000,40.5000,40.5000,0,0,0
RAL,20080328,15.7096,15.7096,15.7096,15.7096,450,40.1000,40.1000,40.1000,40.1000,0,0,0
RAL,20080327,15.5920,15.5920,15.5920,15.5921,18240,39.8000,39.8000,39.8000,39.8000,0,8010,0
RAL,20080326,14.6910,15.4746,14.2993,15.4745,30100,37.5000,39.5000,36.5000,39.5000,0,7600,2000
RAL,20080325,14.7694,14.7694,14.7694,14.7694,12350,37.7000,37.7000,37.7000,37.7000,0,0,0
RAL,20080324,15.5137,15.5137,15.5137,15.5137,13200,39.6000,39.6000,39.6000,39.6000,0,0,0
RAL,20080321,16.2972,16.3364,16.2972,16.2972,26290,41.6000,41.7000,41.6000,41.6000,0,0,0
RAL,20080320,17.6684,18.0210,17.1199,17.1199,17590,45.1000,46.0000,43.7000,43.7000,0,0,0
RAL,20080319,17.5117,18.4127,17.5117,18.0210,45910,44.7000,47.0000,44.7000,46.0000,0,0,0
RAL,20080318,18.4128,18.4128,18.4128,18.4127,1620,47.0000,47.0000,47.0000,47.0000,0,0,0
RAL,20080317,19.3529,19.5880,19.3529,19.3530,32270,49.4000,50.0000,49.4000,49.4000,0,0,0
RAL,20080314,19.5488,20.3715,19.5488,20.3715,2520,49.9000,52.0000,49.9000,52.0000,0,0,0
RAL,20080313,21.1550,21.1550,20.3715,20.3715,13200,54.0000,54.0000,52.0000,52.0000,0,170,0
RAL,20080312,20.3715,20.7632,20.3715,20.3715,10370,52.0000,53.0000,52.0000,52.0000,0,0,0
RAL,20080311,20.1756,20.3715,20.1756,20.1756,17490,51.5000,52.0000,51.5000,51.5000,0,0,3840
RAL,20080310,23.1138,23.1138,21.1550,21.1550,26010,59.0000,59.0000,54.0000,54.0000,0,160,3320
RAL,20080307,22.1344,22.1344,22.1344,22.1344,76170,56.5000,56.5000,56.5000,56.5000,0,0,66900
RAL,20080306,21.1550,21.1550,21.1550,21.1550,21700,54.0000,54.0000,54.0000,54.0000,0,300,20000
RAL,20080305,20.1756,20.1756,20.1756,20.1756,23040,51.5000,51.5000,51.5000,51.5000,0,0,0
RAL,20080304,21.3509,21.3509,21.1550,21.1550,15260,54.5000,54.5000,54.0000,54.0000,0,0,0
RAL,20080303,22.1344,22.3303,22.1344,22.1344,23250,56.5000,57.0000,56.5000,56.5000,0,0,0
RAL,20080229,23.7015,23.7015,23.1138,23.1138,33920,60.5000,60.5000,59.0000,59.0000,0,0,0
RAL,20080228,25.4644,25.4644,24.2891,24.2891,16920,65.0000,65.0000,62.0000,62.0000,0,0,0
RAL,20080227,25.0727,26.4438,25.0727,25.4644,9720,64.0000,67.5000,64.0000,65.0000,0,0,0
RAL,20080226,27.0315,27.0315,25.8562,25.8562,10330,69.0000,69.0000,66.0000,66.0000,0,530,0
RAL,20080225,27.0315,27.0315,27.0315,27.0315,14860,69.0000,69.0000,69.0000,69.0000,0,3610,0
RAL,20080222,25.8562,25.8562,25.8562,25.8562,19670,66.0000,66.0000,66.0000,66.0000,0,0,0
RAL,20080221,27.0314,27.2273,27.0314,27.0315,6460,69.0000,69.5000,69.0000,69.0000,0,0,0
RAL,20080220,28.9903,29.3820,28.4026,28.4026,35690,74.0000,75.0000,72.5000,72.5000,0,0,20000
RAL,20080219,28.9902,29.7737,28.9902,29.7738,10960,74.0000,76.0000,74.0000,76.0000,0,0,0
RAL,20080218,29.7738,30.5573,29.7738,30.1655,14870,76.0000,78.0000,76.0000,77.0000,0,0,200
RAL,20080215,31.3408,31.3408,30.7532,31.3408,39610,80.0000,80.0000,78.5000,80.0000,0,7700,0
RAL,20080214,28.9903,30.3615,28.9903,30.3614,29040,74.0000,77.5000,74.0000,77.5000,0,22300,0
RAL,20080213,30.1655,30.1655,28.9902,28.9903,4160,77.0000,77.0000,74.0000,74.0000,0,0,1680
RAL,20080212,31.1449,31.1449,30.1655,30.1655,8510,79.5000,79.5000,77.0000,77.0000,0,500,500
RAL,20080201,30.9491,30.9491,29.7738,30.1655,19370,79.0000,79.0000,76.0000,77.0000,0,0,6200
RAL,20080131,28.9902,29.7738,28.9902,29.7738,38060,74.0000,76.0000,74.0000,76.0000,0,0,0
RAL,20080130,30.1656,30.3615,29.7738,30.3614,29160,77.0000,77.5000,76.0000,77.5000,0,0,0
RAL,20080129,27.4232,28.9903,27.4232,28.9903,25680,70.0000,74.0000,70.0000,74.0000,0,100,0
RAL,20080128,27.8149,27.8149,27.6191,27.6191,4330,71.0000,71.0000,70.5000,70.5000,0,0,0
RAL,20080125,27.0314,28.2067,27.0314,28.2067,9990,69.0000,72.0000,69.0000,72.0000,0,0,0
RAL,20080124,27.8150,29.5779,27.8150,28.2067,10540,71.0000,75.5000,71.0000,72.0000,0,0,0
RAL,20080123,28.7944,28.7944,28.2067,28.5985,12140,73.5000,73.5000,72.0000,73.0000,0,0,0
RAL,20080122,29.5779,29.7738,29.3820,29.3820,10740,75.5000,76.0000,75.0000,75.0000,0,0,0
RAL,20080121,29.9696,30.5573,29.9696,30.5573,11770,76.5000,78.0000,76.5000,78.0000,0,100,0
RAL,20080118,31.3408,31.3408,30.9490,31.3408,18620,80.0000,80.0000,79.0000,80.0000,0,1100,0
RAL,20080117,32.1243,32.5161,30.9490,31.1449,8720,82.0000,83.0000,79.0000,79.5000,0,0,0
RAL,20080116,29.7738,31.3409,29.7738,31.3408,17580,76.0000,80.0000,76.0000,80.0000,0,0,420
RAL,20080115,30.1655,30.1655,29.9697,29.9697,20010,77.0000,77.0000,76.5000,76.5000,0,0,0
RAL,20080114,31.5367,31.7326,31.5367,31.5367,6940,80.5000,81.0000,80.5000,80.5000,0,100,0
RAL,20080111,33.2996,33.2996,32.1243,32.7120,10680,85.0000,85.0000,82.0000,83.5000,0,0,290
RAL,20080110,31.7326,32.5161,31.7326,32.5161,13840,81.0000,83.0000,81.0000,83.0000,0,0,0
RAL,20080109,34.0832,34.0832,33.2997,33.2996,8510,87.0000,87.0000,85.0000,85.0000,0,0,0
RAL,20080108,34.4749,35.2584,34.4749,34.8667,10160,88.0000,90.0000,88.0000,89.0000,0,0,1000
RAL,20080107,35.6502,35.6502,34.4749,34.4749,6890,91.0000,91.0000,88.0000,88.0000,0,0,210
RAL,20080104,36.4337,36.4337,36.2379,36.2378,650,93.0000,93.0000,92.5000,92.5000,0,100,0
RAL,20080103,36.8255,36.8255,36.8255,36.8255,670,94.0000,94.0000,94.0000,94.0000,0,100,0
RAL,20080102,36.8255,37.2172,36.8255,36.8255,630,94.0000,95.0000,94.0000,94.0000,0,0,0
RAL,20071228,37.0213,38.3925,36.4337,38.3925,13420,94.5000,98.0000,93.0000,98.0000,0,11000,0
RAL,20071227,36.0420,37.0214,36.0420,37.0213,6370,92.0000,94.5000,92.0000,94.5000,0,0,0
RAL,20071226,37.6090,37.6090,36.4337,36.8255,12250,96.0000,96.0000,93.0000,94.0000,0,0,0
RAL,20071225,35.8461,37.6090,35.8461,37.6090,3130,91.5000,96.0000,91.5000,96.0000,0,2700,0
RAL,20071224,35.8461,36.4337,35.8461,36.4337,6500,91.5000,93.0000,91.5000,93.0000,0,0,700
RAL,20071221,36.6296,36.8255,36.2378,36.8255,19450,93.5000,94.0000,92.5000,94.0000,0,0,0
RAL,20071220,36.6296,36.6296,35.6502,35.6502,900,93.5000,93.5000,91.0000,91.0000,0,0,0
RAL,20071219,36.0419,36.8254,36.0419,36.8255,3390,92.0000,94.0000,92.0000,94.0000,0,0,0
RAL,20071218,36.0419,36.2378,35.6501,36.0419,12370,92.0000,92.5000,91.0000,92.0000,0,0,0
RAL,20071217,36.8254,36.8254,36.0419,36.0419,220,94.0000,94.0000,92.0000,92.0000,0,0,0
RAL,20071214,36.0420,36.2379,36.0420,36.0419,3520,92.0000,92.5000,92.0000,92.0000,0,0,0
RAL,20071213,36.6296,36.8254,36.6296,36.8255,3950,93.5000,94.0000,93.5000,94.0000,0,0,0
RAL,20071212,36.8255,37.6090,36.8255,37.2172,10600,94.0000,96.0000,94.0000,95.0000,0,0,0
RAL,20071211,37.0213,37.4131,36.4337,36.4337,4450,94.5000,95.5000,93.0000,93.0000,0,0,0
RAL,20071210,37.2172,38.0007,37.0213,37.0213,23330,95.0000,97.0000,94.5000,94.5000,0,0,10000
RAL,20071207,37.2172,38.3925,37.2172,38.0007,4750,95.0000,98.0000,95.0000,97.0000,0,0,0
RAL,20071206,37.2172,37.6089,37.2172,37.6090,3310,95.0000,96.0000,95.0000,96.0000,0,0,1450
RAL,20071205,38.3925,38.3925,37.8049,38.0007,5440,98.0000,98.0000,96.5000,97.0000,0,0,0
RAL,20071204,38.3925,38.7843,38.0008,38.7843,23470,98.0000,99.0000,97.0000,99.0000,0,2900,0
RAL,20071203,37.6090,37.8049,37.6090,37.6090,17610,96.0000,96.5000,96.0000,96.0000,0,0,0
RAL,20071130,37.2172,37.6090,36.8254,37.6090,8960,95.0000,96.0000,94.0000,96.0000,0,0,300
RAL,20071129,37.6090,37.6090,37.2172,37.2172,4900,96.0000,96.0000,95.0000,95.0000,0,0,0
RAL,20071128,36.8255,37.6090,36.8255,37.6090,3360,94.0000,96.0000,94.0000,96.0000,0,0,0
